Area Code,Area,Item Code,Item,Element,Year Code,Year,Unit,Value,SUBJECT,MEASURE,Value
231,United States of America,4030,Fertilizers n.e.c.,Import Quantity,2012,2012,tonnes,163126.33,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Quantity,2013,2013,tonnes,142184.56,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Quantity,2014,2014,tonnes,137131.41,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Quantity,2015,2015,tonnes,211102.27,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Quantity,2016,2016,tonnes,196225.56,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Quantity,2017,2017,tonnes,115884.26,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2002,2002,1000 US$,16162.09,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2003,2003,1000 US$,15296.03,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2004,2004,1000 US$,13977.56,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2005,2005,1000 US$,19820.27,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2006,2006,1000 US$,17432.26,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2007,2007,1000 US$,22710.7,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2008,2008,1000 US$,38227.82,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2009,2009,1000 US$,28609.03,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2010,2010,1000 US$,96347.61,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2011,2011,1000 US$,190699.51,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2012,2012,1000 US$,113892.51,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2013,2013,1000 US$,94057.65,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2014,2014,1000 US$,221669.67,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2015,2015,1000 US$,175017.99,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2016,2016,1000 US$,150123.09,,,
231,United States of America,4030,Fertilizers n.e.c.,Import Value,2017,2017,1000 US$,126260.38,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2002,2002,tonnes,108888.82,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2003,2003,tonnes,126165.8,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2004,2004,tonnes,132713.24,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2005,2005,tonnes,113600.95,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2006,2006,tonnes,98884.71,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2007,2007,tonnes,102658.54,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2008,2008,tonnes,118321.18,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2009,2009,tonnes,165505.94,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2010,2010,tonnes,210591.79,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2011,2011,tonnes,212468.62,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2012,2012,tonnes,184291.6,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2013,2013,tonnes,189087.04,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2014,2014,tonnes,163735.02,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2015,2015,tonnes,156934.18,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2016,2016,tonnes,120876,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Quantity,2017,2017,tonnes,142411.33,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2002,2002,1000 US$,60221.8,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2003,2003,1000 US$,66188.81,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2004,2004,1000 US$,72958.76,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2005,2005,1000 US$,72670.72,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2006,2006,1000 US$,84211.04,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2007,2007,1000 US$,83665.23,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2008,2008,1000 US$,123103.79,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2009,2009,1000 US$,118818.45,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2010,2010,1000 US$,155491.14,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2011,2011,1000 US$,183652.79,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2012,2012,1000 US$,154306.58,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2013,2013,1000 US$,159842.58,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2014,2014,1000 US$,142958.37,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2015,2015,1000 US$,134577.26,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2016,2016,1000 US$,120880.25,,,
231,United States of America,4030,Fertilizers n.e.c.,Export Value,2017,2017,1000 US$,144018.28,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2008,2008,tonnes,4160048.08,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2009,2009,tonnes,3649227,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2010,2010,tonnes,4567886.24,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2011,2011,tonnes,4868582.06,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2012,2012,tonnes,4501003.36,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2013,2013,tonnes,4778514,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2014,2014,tonnes,4993773,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2015,2015,tonnes,4695210,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2016,2016,tonnes,5066520,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Production,2017,2017,tonnes,5179765,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2002,2002,tonnes,182676.05,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2003,2003,tonnes,1779881.98,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2004,2004,tonnes,1603519.9,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2005,2005,tonnes,112535.87,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2006,2006,tonnes,87563.99,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2007,2007,tonnes,52118.34,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2008,2008,tonnes,177803.17,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2009,2009,tonnes,148984,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2010,2010,tonnes,244248.69,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2011,2011,tonnes,402934.9,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2012,2012,tonnes,447479.03,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2013,2013,tonnes,381732.17,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2014,2014,tonnes,630015.54,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2015,2015,tonnes,782841.46,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2016,2016,tonnes,698992.51,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Quantity,2017,2017,tonnes,1020795.28,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2002,2002,1000 US$,28900.66,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2003,2003,1000 US$,16011.47,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2004,2004,1000 US$,26454.52,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2005,2005,1000 US$,32341.22,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2006,2006,1000 US$,27756.57,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2007,2007,1000 US$,26693.56,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2008,2008,1000 US$,136396.04,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2009,2009,1000 US$,72773.21,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2010,2010,1000 US$,126949.56,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2011,2011,1000 US$,243488.01,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2012,2012,1000 US$,258681.96,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2013,2013,1000 US$,203986.9,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2014,2014,1000 US$,309579.83,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2015,2015,1000 US$,370892.29,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2016,2016,1000 US$,262563.22,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Import Value,2017,2017,1000 US$,371616.68,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2002,2002,tonnes,2128772.88,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2003,2003,tonnes,2855512.46,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2004,2004,tonnes,3419406.66,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2005,2005,tonnes,3172562.81,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2006,2006,tonnes,2265350.77,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2007,2007,tonnes,2207424.01,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2008,2008,tonnes,1972218.83,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2009,2009,tonnes,1914931.64,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2010,2010,tonnes,2010705.02,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2011,2011,tonnes,2411500.38,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2012,2012,tonnes,2128316.82,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2013,2013,tonnes,1850024.87,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2014,2014,tonnes,2225427.08,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2015,2015,tonnes,2146656.45,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2016,2016,tonnes,2408722.17,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Quantity,2017,2017,tonnes,2519323.51,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2002,2002,1000 US$,398763.39,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2003,2003,1000 US$,602939.63,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2004,2004,1000 US$,871346.76,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2005,2005,1000 US$,864148.44,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2006,2006,1000 US$,654169.08,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2007,2007,1000 US$,806621.72,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2008,2008,1000 US$,1597239.17,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2009,2009,1000 US$,696025.65,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2010,2010,1000 US$,950379.45,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2011,2011,1000 US$,1482738.15,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2012,2012,1000 US$,1201712.29,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2013,2013,1000 US$,948098.56,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2014,2014,1000 US$,1090610.16,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2015,2015,1000 US$,1072009.75,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2016,2016,1000 US$,939758.29,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Export Value,2017,2017,1000 US$,909242.9,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2008,2008,tonnes,2239768.12,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2009,2009,tonnes,2057636,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2010,2010,tonnes,2407017.51,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2011,2011,tonnes,2413184.07,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2012,2012,tonnes,2563668,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2013,2013,tonnes,2615504,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2014,2014,tonnes,2597119,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2015,2015,tonnes,2580530,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2016,2016,tonnes,2657269,,,
231,United States of America,4023,Monoammonium phosphate (MAP),Agricultural Use,2017,2017,tonnes,2656320,,,
231,United States of America,4021,NPK fertilizers,Import Quantity,2002,2002,tonnes,88471.15,,,
231,United States of America,4021,NPK fertilizers,Import Quantity,2003,2003,tonnes,125363.4,,,
231,United States of America,4021,NPK fertilizers,Import Quantity,2004,2004,tonnes,4346665.16,,,
